category_name;content;title;url
ekonomi;chp sözcüs faik öztrak ar seç bit yapay gündem bırakıp ekonomi dönme zama gel açıklamas yap öztrak vatandaş sandık verdik mesaj çerçeve demokras hukuk anlayış güçlenmel gerginlik azaltılmal dedi;chpli öztrak seç bit ekonomi dönme zama;https://tr.sputniknews.com//ekonomi/201906241039456783-chpli-oztrak-secim-bitti-ekonomiye-donme-zamani/
savunma;dışiş baka mevlüt çavuşoğlu türkiye rusya s-400 hav savunma siste alım müzakere açık olmadık bir vurgulayarak hangi yaptır karar olur ol amerika hangi açıkla gelir gel s-400ü al ar s-400ün türkiye zama tesl edilecek konuşuluyor dedi;çavuşoğlu abdde hangi yaptır karar gelir gel s-400ü al;https://tr.sputniknews.com//savunma/201906241039454405-cavusoglu-hangi-yaptirim-karari-olursa-olsun-s-400u-aldik/
turkiye;ak parti i̇stanbul milletvekil mustaf yeneroğlu gez davas iddianame okuduk belirterek tutuklu yargılana osma kaval yiğit aksakoğl isnadı edile suçlama ilişk maddi kanıt bulamadık söyledi;ak partil yeneroğlu i̇ddianame okudu kavala gez olay organizatör olduk dair maddi kanıt bulamadı;https://tr.sputniknews.com//turkiye/201906241039457398-ak-partili-yeneroglu-kavalayla-ilgili-iddianameyi-okudum-maddi-kanit-bulamadim/
dogu_akdeniz;de kuvvet komutanlık dok akde balıkçı gemi denet yapıl;türki dok akde balıkçı denet yap;https://tr.sputniknews.com//dogu_akdeniz/201906241039447144-turkiye-dogu-akdenizde-balikcilara-denetim-yapti/
spor;türkiyel milli atlet jak ali harvey 2019 avrup oyun bronz madalya kaza;jak ali harvey bronz madalya;https://tr.sputniknews.com//spor/201906241039447082-jak-ali-harveyden-bronz-madalya/
yasam;arkeolog i̇spanya’ vizigot krallığı’na ait bir antik kent ö keşfedilmemiş bir saray bölüm ya sır avrupa’n eski cami olduk düşünüle kalın tespit et;müslüma atlantis i̇spanya avrupa eski camis toprak alt gömül olabilir;https://tr.sputniknews.com//yasam/201906241039453941-muslumanlarin-atlantisi-ispanyada-mi-avrupanin-en-eski-camisi-toprak-altinda-gomulu-olabilir/
asya;beyaz saray abd başka donaldı trump kuzey kore lider jong- bir mektup gönderdik açıkladı;beyaz saray trump k mektup doğruladı;https://tr.sputniknews.com//abd/201906241039446471-beyaz-saray-trumpin-kime-mektubunu-dogruladi/
bilim;yerli milli tıbbi cihaz üret ar-ge faaliyet el almak üzer yerli milli tıbbi cihaz stratej toplantıs düzenlenecek;yerli milli tıbbi cihaz stratej toplantıs yapılacak;https://tr.sputniknews.com//bilim/201906211039423401-yerli-ve-milli-tibbi-cihaz-strateji-toplantisi-yapilacak/
kultur;kazakistan’ başke nursultan’ 28-30 hazira tarih ev sahiplik yapacak kóshpen ále dördüncü uluslararas göçep kültür festivali’ne türkiye’ bir ekip katılacak;kazakista göçep kültür festival türkiye bir ekip katılacak;https://tr.sputniknews.com//kultur/201906221039430029-kazakistandaki-gocebe-kulturu-festivaline-turkiyeden-bir-ekip-katilacak/
guney_amerika;"or amerika’ gele göç dalga baş etmek zorlana meksika’ bir havayol şirketi; kos rika el salvador guatemalal göçmen ülke ger dönme konu teşvik etmek ‘1 dolarlık’ bilet öneri bul";meksika bir havayol şirket göçmen ev dönüş 1 dolarlık bilet;https://tr.sputniknews.com//guney_amerika/201906211039423716-meksikada-bir-havayolu-sirketinden-gocmenlere-eve-donus-icin-1-dolarlik-bilet--/
avrupa;avrup i̇ltica destek ajansı avrup birlik iltica başvura 2018de bir öncek yıl gör yüz 10 azaldık açıkladı;abye iltica başvuru yüz 10 azal;https://tr.sputniknews.com//avrupa/201906241039456454-abye-iltica-basvurulari-yuzde-10-azaldi/
politika;kahramanmaraş sütçü i̇ma üniversites siyaset bil uluslararas i̇lişki böl öğret üyes profesör toğrul i̇smayıl i̇stanbul büyükşehir belediyes seçim chp’nin ada ekre i̇mamoğlu’n kazanma cumhurbaşka recep tayyip erdoğan’ pozisyon zayıflatmayacak ifa et;‘i̇mamoğlu’n zafer erdoğan’ pozisyon zayıflatmaz’;https://tr.sputniknews.com//politika/201906241039449440-imamoglunun-zaferi-erdoganin-pozisyonunu-zayiflatmaz/
cevre;antalya belek turizm bölges sahil 2 caret caretta tüfek vurularak bıçaklanarak öldürüldük bildiril;tüfek vurul bıçakla caret caretta bul;https://tr.sputniknews.com//cevre/201906191039413073-tufekle-vurulmus-ve-bicaklanmis-caretta-carettalar-bulundu/
afrika;botsvana’ nesli tükenmek ola 500’den faz akbap zehirlenerek öldürül;botsvana’ 500’den faz akbap zehirlenerek öldürül;https://tr.sputniknews.com//afrika/201906211039426930-botsvanada-500den-fazla-akbaba-zehirlenerek-olduruldu/
savunma;rusya dışiş baka yardımcıs sergey ryabkov abdn rusya sınır yakın füze konuşlandırmas hal bölge geril tırmanacak küba füz kriz benzer bir kriz yaşanacak belirtti;ryabkov abdn rusya sınır yakın füz konuşlandırmas küba füz kriz bir benzer yol açar;https://tr.sputniknews.com//savunma/201906241039454236-ryabkov-abdnin-rusya-siniri-yakinina-fuze-konuslandirmasi-kuba-fuze-krizinin-bir-benzerine-yol-acar/
ekonomi;önemli bir demokras sınav geri bırakıldık açıklaya tüsi̇adı i̇stanbul büyükşehir beledi başka seçile chpli ekre i̇mamoğl kutladı ye döne iş dünya üzer düşe sorumluluk yer getirecek belirtti;tüsi̇adı i̇mamoğl kutluyor;https://tr.sputniknews.com//ekonomi/201906241039454181-tusiad-imamoglunu-kutluyoruz/
spor;sosyal medya beşiktaş takip bıraka quaresma son olarak instagra beşiktaş yazı kaldır;quaresma beşiktaş sil;https://tr.sputniknews.com//spor/201906231039434540-Quaresma-besiktasi-sildi/
dogu_akdeniz;kıbrıs cumhuriyet eski lider dimitris hristofyas güney kıbrıs tedav gördük hastane hayat kaybet;güney kıbrı eski lider hristofyas hayat kaybet;https://tr.sputniknews.com//dogu_akdeniz/201906211039429327-guney-kibrisin-eski-lideri-hristofyas-hayatini-kaybetti/
yasam;marmari turis i̇çme mahalle buluna katar kraliyet ailes üyes emir şeyh nasser ahmedi ali a al thani ait 5 yıldızlı otel istenildik iddia edile kdv hariç yıllık 1 milyo 200 bin do kira bedel neden talipli çıkmay kader terk edil;katar şeyhi marmaris otel kader terk edil;https://tr.sputniknews.com//yasam/201906241039451255-katar-seyhinin-marmaristeki-oteli-kaderine-terk-edildi/
asya;bangladeş sylhet şehr üst tren geçe bir köprü çök nehre düşe tre yüz can kaybı olacak korkuluyor;bangladeş yolcu tre nehre düş yüz can kaybı olma endiş ediliyor;https://tr.sputniknews.com//asya/201906231039445106-bangladeste-yolcu-treni-nehre-dustu-yuzlerce-can-kaybi-olmasindan-endise-ediliyor/
bilim;rusya’ bil insan uzay bulunma sperm üret üzer etki araştırmak üzer rus kozmonot örnek talep et ancak talep olumlu karşılanmadı kozmonot gerekli sperm örnek toplama reddediyor;rus kozmonot araştırma sperm örnek verme reddediyor;https://tr.sputniknews.com//bilim/201906201039418978-rus-kozmonotlar-arastirma-icin-sperm-ornegi-vermeyi-reddediyor/
kultur;son james bond film yönetmek vazgeçe danny boyle ünlü i̇ngil oyuncu robert pattinson’ harik bir ‘007’ olacak söyledi;son james bond film yönetmek vazgeçe boyle robert pattinso harik bir 007 olur;https://tr.sputniknews.com//kultur/201906211039425197-son-james-bond-filmini-yonetmekten-vazgecen-boyle-robert-pattisondan-harika-bir-oo7-olur/
guney_amerika;brezilya senatos brezilya devlet başka jair bolsonaro cinayet oran yük olduk ülke silah sat alınma kolaylaştıra kararname iptal yön karar ver;brezilya senato bolsonaro silah taş kararname iptal;https://tr.sputniknews.com//guney_amerika/201906201039413779-brezilya-senato-bolsonaro-silah-tasima-kararname-iptal/
politika;23 hazira seçim yak takip e araştırma şirket konda yöneticis bekir ağır ekre i̇mamoğlu zafer değerlendir ağır ak parti’n 17 yıllık siyas iktidar iç net yenilgis ifade kulla;ağır i̇mamoğlu zafer ak parti’n 17 yıllık siyas iktidar iç net yenilgis;https://tr.sputniknews.com//turkiye/201906241039445784-konda-yoneticisi-agirdir-ak-partinin-17-yillik-siyasi-iktidari-icindeki-en-net-yenilgisi/
cevre;“bir fotoğraf bin kelime bedel” söz danimarkal bir meteorolojist taraf bir orta ko grönland’ çekile köpek su üzer koştuk fotoğraf aşır sıcak buz deniz yarattık tahribat göz ön ser;bir fotoğraf grönlandı buzul yönelik tehdidi göster köpek su koşuyor;https://tr.sputniknews.com//cevre/201906181039401990-bir-fotograf-gronlandda-buzullara-yonelik-tehdidi-gosterdi-kopekler-suda-kosuyor/
ortadogu;suri petrol bakanlık baniyas kı şehri açık kimlik belirsiz kişi düzenlene sabotaj neden beş sual petrol boru zarar gördük açıkladı;suriye’ sual petrol boru sabotaj;https://tr.sputniknews.com//ortadogu/201906241039451380-suriyede-sualti-petrol-borularina-sabotaj/
afrika;su başsavcıs elvelidi seyyiddi ahmedi mahmudu görev alındık bildiril;su başsavcıs görev al;https://tr.sputniknews.com//afrika/201906211039422304-sudan-bassavcisi-gorevden-alindi/
savunma;rusya helikopter genel müdür boginskiy 2 adet ye mi-28nm geç avcıs helikopter rus hava-uzay kuvvetleri’ne tesl edildik açıkladı;ye mi-28nm helikopter rus hava-uzay kuvvetleri’n hizmet;https://tr.sputniknews.com//savunma/201906241039446500-yeni-mi-28nm-helikopterleri-rus-hava-uzay-kuvvetlerinin-hizmetinde/
ekonomi;i̇ş dünyas temsilci yeni i̇stanbul büyükşehir beledi başka seçile ekre i̇mamoğl kut türkiye asıl gündem ar ekono olmas gerektik söyledi;dei̇k yasedi tügi̇adı mesaj ortak ar ekonomi odaklanma zama;https://tr.sputniknews.com//ekonomi/201906241039453790-deik-yased-tugiad-ortak-mesaj-ekonomi-ibb-ekrem-ekrem-imamoglu/
turkiye;milli savunma baka hulusi akar mhp genel başka genel başka devlet bahçel bir ara gel türkiye izledik politika hakk bahçeli bilgilendirme bulunduk söyleye akar görüş alışveriş bul güzel bir bilgi alışveriş ol dedi;milli savunma baka akar mhp lider bahçel görüş;https://tr.sputniknews.com//turkiye/201906241039457034-milli-savunma-bakani-akar-mhp-lideri-bahceli-ile-gorustu/
dogu_akdeniz;dok akde petrol doğal gaz ara faaliyet başlamak kocael yol çıka yavuz sondaj gemis çanakkale boğaz geç;yavuz gemis çanakkale boğaz geç;https://tr.sputniknews.com//turkiye/201906211039428986-yavuz-gemisi-canakkale-bogazindan-gecti/
spor;a milli erkek voleybol tak 2019 cev avrup al lig dörtlü final organizasyon final belarus 3-0 yenerek şampiyo ol;türk a milli erkek voleybol tak avrup al lig şampiyo ol;https://tr.sputniknews.com//spor/201906221039434117-turk-a-milli-erkek-voleybol-takimi-avrupa-altin-lig-sampiyonu-oldu/
asya;hindista racas eyalet düzenlene t bir etkinlik kurula çadır çökmes sonuç ilk belirleme gör 14 kiş yaşam yitir;hindista t etkinlik ça çök 14 öl;https://tr.sputniknews.com//asya/201906231039444813-hindistanda-dini-etkinlikte-cadir-coktu-14-olu/
yasam;antalya löse tedavis göre 4 yaş öykü ar baba nakledile yar uyumlu ilik yüz 98 5 oran tut 11 nisa steril oda alına öykü ar 74 gün sonra ilk dışar çık;löse tedavis göre öykü ar 74 gün sonra ilk dışar çık;https://tr.sputniknews.com//yasam/201906241039449673-losemi-tedavisi-goren-oyku-arin-74-gun-sonra-ilk-kez-disari-cikti/
bilim;bil insan taraf yapıla son çalışma yapay zeka ses fiziksel özellik ara bağla kurma yüz modelleme yapma öğre;yapay zeka insa ses yüz özellik orta çıkar;https://tr.sputniknews.com//bilim/201906181039399925-yapay-zeka-insanlarin-seslerinden-yuz-ozelliklerini-ortaya-cikardi/
kultur;freddie mercury’n t waits for no one parça ö yayınlanmamış bir versiyo bul;freddie mercury’n yayınlanmamış ye bir şarkıs bul t waits for no one;https://tr.sputniknews.com//kultur/201906211039424063-freddie-mercurynin-yayinlanmamis-yeni-bir-sarkisi-bulundu-time-Waits-for-no-one/
avrupa;merkez i̇talya başke roma ola birleş millet bm tar gı örgüt fao ye genel direktör çinli çü dongyü ol;bmnin ye tar gı örgüt genel direktör belli ol;https://tr.sputniknews.com//avrupa/201906241039447032-bm-yeni-tarim-ve-gida-orgutu-genel-direktoru-belli-oldu/
politika;yenilene i̇stanbul büyükşehir beledi başkanlık seçim ilgil değerlendirme buluna eski ak parti manis milletvekil selçuk özdak seç sonuç i̇stanbul sınırlı kalmayacak belirterek bugu itibare siyaset kart yeni karılacak ye siyas aktör orta çıkacak dedi;özdak seç sonuç i̇stanbul sınırlı kalmayacak bugu itibare siyaset kart yeni karılacak;https://tr.sputniknews.com//politika/201906241039446194-ozdag-bugunden-itibaren-siyasette-kartlar-yeniden-karilacak/
guney_amerika;cato enstitüs savunma dış politik uzma ted gale carpenter abd yönetim venezüella izledik siyaset başarıs olduk kabul etmes gerektik belirtti;trump yönetim venezüella siyas başarısızlık kabul etme çağrıs;https://tr.sputniknews.com//guney_amerika/201906201039413551-trump-yonetimine-venezuelladaki-siyasi-basarisizligini-kabul-etme-cagrisi/
cevre;antalya nesli tehlik alt caret caretta iş makine traktör tar sürülerek düzleştirile yuvala alan 1000 metre değil 2 bin 320 metre olduk kaybola yuv sayı 100ün üzer çıktık belirle;antalya tar sürüle caret caret kumsal kaybola yuv sayıs 100ü geç;https://tr.sputniknews.com//cevre/201906181039401863-antalyada-tarla-gibi-surulen-caretta-caretta-kumsalinda-kaybolan-yuva-sayisi-100u-gecti/
ortadogu;abd’ye ait insansız hav araç i̇ha i̇ra devr muhafız taraf düşürülme bölge tansiyo yükselir tahra bir amerika casus uçak düşürebilecek kapasite olduk söyleyerek washington’a gözdak ver;i̇ra abdye gözdak gerekir bir i̇ha düşürür;https://tr.sputniknews.com//ortadogu/201906241039449245-irandan-abdye-gozdagi-gerekirse-bir-iha-daha-dusururuz/
afrika;su asker geçiş konse başka orgeneral abdulfettah el-burha muhalefet çat oluş özgürlük değiş bildirges güç ödbg müzakere başlatma hazır olduk belirterek bu yar kıs bir sür iç gerçekleşme bekledik söyledi;suda asker konsey muhalefet müzakere hazır;https://tr.sputniknews.com//afrika/201906201039413712-sudanda-askeri-konsey-muhalefetle-muzakereye-hazir/
savunma;kır kıyı donbass bölge hav saha keşif uçuş gerçekleştire ik amerika uçak tespit edildik bildiril;kır yakın 2 amerika asker uçak görül;https://tr.sputniknews.com//savunma/201906241039445568-kirim-yakinlarinda-2-amerikan-askeri-ucagi-goruldu/
ekonomi;rus türk i̇şadam birliği’n rti̇b yayınladık ’rusya ekonomis hazira ayı’ rapor rusya’ enflasyo hazira ay yüz 5 1’e geriledik küresel ekonomik büyüme gerileme rağme ülke ekonomi 2019 yıl yüz 1 ila 1 5 aras büy kaydedecek değerlendirme yer veril;rti̇b rus ekonomis 2019’da yüz 1 5’a vara büy kaydedecek;https://tr.sputniknews.com//columnists/201906241039453656-rtib-rus-ekonomisi-2019da-yuzde-15a-varan-buyume-kaydedecek/
asya;çin büyükelçilik sosyal medya tartışma ko ola uygur türk emekli öğretme nurmuhammedi tohti vefat hakk bir açıkla yap;çin büyükelçilik nurmuhammedi tohti öl alakal açıkla;https://tr.sputniknews.com//asya/201906231039438512-cin-buyukelciliginden-nurmuhammed-tohtinin-olumu-ile-alakali-aciklama/
spor;i̇talya serie a dev mila oza kabak oyuncu serbest kalma maddes ola 15 milyo euro ödeyecek bildiril;mila oza kabak hamles;https://tr.sputniknews.com//spor/201906221039433086-milandan-ozan-kabak-hamlesi/
dogu_akdeniz;kuzey kıbrıs hükümet ülke kıbrıs’a geçe suriyel sayıs artış gerekçe göstererek suriye’yi viz uygulana ülke sınıf dahil et;kuzey kıbrıs ar suriye viz uygulayacak;https://tr.sputniknews.com//dogu_akdeniz/201906211039427365-kuzey-kibris-artik-suriyeye-vize-uygulayacak/
yasam;milli eğit bakanlık lise geçiş siste lgs kapsam 1 hazira yapıla merkez sınav sonuç meb gov tr adre açıkla bakanlık ilk sınav sonuç lgsye yönelik bir değerlendirme rapor paylaş;lgs açıkla merkez sınav değerlendirme rapor gör matematik fen bilim başar arttı;https://tr.sputniknews.com//yasam/201906241039448869-lgs-aciklandi/
bilim;yapıla bir araştırma gör insa kayıtsız kalamadık ‘yavru köpek’ bakış tam nede evr sonuç zama yerleş köpek üzgü bakış yol aça yüz kas insa ilgi çekmek zama evrimleş;i̇nsa ilgi çekebilmek evrimleş köpek üzgü bakış zama edi;https://tr.sputniknews.com//bilim/201906181039397567-insanlarin-ilgisini-cekebilmek-icin-evrimlesmisler-kopekler-uzgun-bakislarini-zamanla-edinmis/
turkiye;unhcr türki sözcüs ünal türki dünya 5 yıl üst üs yük sayı mülteci barındıra ülke bağla sadeç biz taraf değil uluslararas ala takdir ediliyor dedi;unhcr türki sözcüs ünal türki 5 yıl üst üs yük sayı mülteci barındıra ülke;https://tr.sputniknews.com//turkiye/201906241039455509-unhcr-turkiye-sozcusu-unal-turkiye-5-yil-ust-uste-en-yuksek-sayida-multeciyi-barindiran-ulke/
kultur;i̇stanbul kül sanat vakfı i̇ksv taraf var olma karanlık var olma aydınlık tema gerçekleştirile 47 i̇stanbul müzik festival yaşa bo başar ödül şef yuriy başme veril;yuriy başmet i̇stanbul müziksever buluş;https://tr.sputniknews.com//kultur/201906211039422521-yuriy-basmet-istanbulda-muzikseverlerle-bulustu/
avrupa;almanya kuzey ren vestfalya krv eyalet garzwei linyit made ocak çevreç yaptık gösterileri yaşana arbede 8 poli yaralandık bildiril;almanya çevreç protesto olay çık 8 polis yarala;https://tr.sputniknews.com//avrupa/201906241039446659-almanyada-cevrecilerin-protestosunda-olay-cikti-8-polis-yaralandi/
politika;hdp eş genel başka sezai temelli i̇stanbul seç sonuç belirleye hdpnin yaklaş ol hdp tarafsız siyaset koruyarak i̇stanbul seç sonuç bir demokras mücadele çevirerek halk ortak umudu ol dedi;temelli i̇stanbul seç sonuç belirleye hdpnin yaklaş ol;https://tr.sputniknews.com//politika/201906231039443610-temelli-istanbul-secim-sonuclarini-belirleyen-hdpnin-yaklasimi-oldu/
guney_amerika;wsj maduro trump yönetim muhalif üzer yürüttük darbe operasyon payanda ola yaptırım deliyor olabilecek dair haber yap p gör mart venezüella merkez banka uganda bir rafineri götürüle 7 4 ton külçe al işle geçirilip köken silindik sonra ortadoğu satıl;trump yaptırım delme hamle afrik ayak 7 4 ton venezüella alt uganda bir rafineri hava karış;https://tr.sputniknews.com//guney_amerika/201906191039410904-trump-yaptirimlarini-delme-hamlesinin-afrika-ayagi-74-ton-venezuella-altini-ugandadaki-bir/
